OutageID,CircuitID,PoleID,StartDateKey,StartTime,EndDateKey,EndTime,CauseCode,WeatherEventType,CustomersAffected,MinutesOut,IsPlanned,IsWildfirePrevention
OUT_0003793,CKT_0092,,20200507,00:46,20200507,13:45,TREES,Snow,39,260,False,False
OUT_0003794,CKT_0111,,20220406,07:21,20220406,22:22,TREES,Storm,162,30,False,False
OUT_0003795,CKT_0075,P_0013135,20191211,03:56,20191211,15:30,ANIMALS,Snow,41,22,False,False
OUT_0003796,CKT_0018,P_0007244,20200620,12:18,20200620,01:57,FIRE_PREVENT,Snow,9,146,False,True
OUT_0003797,CKT_0106,,20191012,10:36,20191012,10:12,WEATHER,Wind,120,58,False,False
OUT_0003798,CKT_0088,,20191102,15:08,20191102,17:57,EQUIP_FAIL,Snow,84,7,False,False
OUT_0003799,CKT_0011,,20210323,06:31,20210323,04:20,TREES,Snow,48,68,False,False
OUT_0003800,CKT_0049,P_0012209,20230507,23:34,20230507,19:52,OTHER,Snow,42,143,True,False
OUT_0003801,CKT_0142,P_0008778,20241124,00:06,20241124,09:35,FIRE_PREVENT,Storm,70,40,False,True
OUT_0003802,CKT_0011,,20220107,05:31,20220107,00:48,WEATHER,Wind,350,20,False,False
OUT_0003803,CKT_0049,P_0012209,20190621,11:44,20190621,15:25,EQUIP_FAIL,Storm,69,74,False,False
OUT_0003804,CKT_0047,P_0011972,20220204,11:08,20220204,15:11,ANIMALS,None,86,382,False,False
OUT_0003805,CKT_0094,P_0011344,20230215,09:58,20230215,06:57,FIRE_PREVENT,Storm,57,54,False,True
OUT_0003806,CKT_0013,P_0001500,20230529,01:07,20230529,10:11,EQUIP_FAIL,HeatWave,387,90,False,False
OUT_0003807,CKT_0020,P_0008630,20190425,09:34,20190425,12:36,WEATHER,Storm,39,120,False,False
OUT_0003808,CKT_0107,,20231104,16:12,20231104,18:31,TREES,Snow,169,81,False,False
OUT_0003809,CKT_0006,,20230809,19:07,20230809,22:43,WEATHER,Storm,463,132,False,False
OUT_0003810,CKT_0128,P_0001903,20241106,02:18,20241106,09:16,EQUIP_FAIL,Storm,487,166,False,False
OUT_0003811,CKT_0001,P_0005489,20240720,05:45,20240720,06:07,FIRE_PREVENT,Wind,165,203,False,True
OUT_0003812,CKT_0065,P_0003957,20201223,03:48,20201223,08:52,ANIMALS,HeatWave,47,6,False,False
OUT_0003813,CKT_0086,P_0006593,20200924,10:32,20200924,18:06,TREES,Snow,2,55,False,False
OUT_0003814,CKT_0062,P_0012958,20210731,09:21,20210731,21:34,ANIMALS,Storm,293,248,False,False
OUT_0003815,CKT_0071,P_0013768,20231214,05:01,20231214,08:07,EQUIP_FAIL,Wind,102,190,False,False
OUT_0003816,CKT_0014,P_0004052,20211210,19:44,20211210,08:10,WEATHER,Wind,91,25,False,False
OUT_0003817,CKT_0093,P_0011954,20230312,09:33,20230312,18:55,EQUIP_FAIL,Storm,20,24,False,False
OUT_0003818,CKT_0056,P_0006124,20221208,16:45,20221208,15:25,EQUIP_FAIL,Snow,309,140,False,False
OUT_0003819,CKT_0082,,20210130,04:35,20210130,06:53,TREES,Snow,782,74,False,False
OUT_0003820,CKT_0060,P_0012632,20190526,05:30,20190526,06:14,OTHER,None,86,42,False,False
OUT_0003821,CKT_0077,P_0014283,20230810,05:54,20230810,10:31,TREES,Snow,369,73,False,False
OUT_0003822,CKT_0092,P_0013166,20210614,21:31,20210614,05:04,TREES,Storm,157,29,False,False
OUT_0003823,CKT_0136,P_0007148,20191025,14:31,20191025,07:46,EQUIP_FAIL,None,47,104,False,False
OUT_0003824,CKT_0080,P_0007992,20231113,07:38,20231113,14:34,EQUIP_FAIL,Wind,245,63,False,False
OUT_0003825,CKT_0150,,20240616,07:25,20240616,03:52,WEATHER,Wind,277,243,False,False
OUT_0003826,CKT_0138,,20211202,19:46,20211202,13:34,FIRE_PREVENT,Wind,368,13,False,True
OUT_0003827,CKT_0084,P_0003951,20190101,20:12,20190101,06:26,WEATHER,Snow,117,90,False,False
OUT_0003828,CKT_0083,P_0007785,20241217,03:30,20241217,17:13,ANIMALS,Snow,291,95,False,False
OUT_0003829,CKT_0084,P_0010556,20241231,20:23,20241231,12:19,WEATHER,Wind,293,237,False,False
OUT_0003830,CKT_0115,P_0004904,20210518,12:35,20210518,18:43,TREES,Snow,467,15,False,False
OUT_0003831,CKT_0002,P_0001490,20200128,21:52,20200128,17:29,TREES,Wind,505,38,False,False
OUT_0003832,CKT_0126,P_0010119,20221006,21:43,20221006,06:48,ANIMALS,Wind,665,92,False,False
OUT_0003833,CKT_0109,P_0007946,20210714,00:47,20210714,23:08,EQUIP_FAIL,Wind,144,109,False,False
OUT_0003834,CKT_0076,,20240317,15:15,20240317,20:59,TREES,Snow,48,175,False,False
OUT_0003835,CKT_0138,P_0000672,20190407,22:26,20190407,03:54,OTHER,HeatWave,23,43,False,False
OUT_0003836,CKT_0149,,20230918,16:30,20230918,18:18,WEATHER,Wind,116,5,False,False
OUT_0003837,CKT_0053,P_0003314,20220102,18:32,20220102,04:03,OTHER,None,95,99,False,False
OUT_0003838,CKT_0045,,20221018,02:12,20221018,07:27,EQUIP_FAIL,None,341,487,False,False
OUT_0003839,CKT_0133,,20210224,15:50,20210224,20:03,ANIMALS,Storm,136,151,False,False
OUT_0003840,CKT_0071,P_0000621,20220517,13:30,20220517,03:36,EQUIP_FAIL,HeatWave,53,221,False,False
OUT_0003841,CKT_0064,P_0011766,20210909,20:15,20210909,22:00,TREES,Storm,245,165,False,False
OUT_0003842,CKT_0079,P_0004724,20220617,19:33,20220617,01:50,WEATHER,Storm,29,464,False,False
OUT_0003843,CKT_0102,P_0009149,20240614,23:52,20240614,06:36,ANIMALS,Snow,101,12,False,False
OUT_0003844,CKT_0097,,20220807,05:36,20220807,00:36,OTHER,Snow,308,40,False,False
OUT_0003845,CKT_0091,P_0007352,20200806,05:34,20200806,06:46,EQUIP_FAIL,Storm,224,53,True,False
OUT_0003846,CKT_0091,P_0008050,20201226,14:22,20201226,21:51,WEATHER,Snow,31,6,False,False
OUT_0003847,CKT_0092,P_0005266,20241013,01:43,20241013,17:11,TREES,Storm,47,62,False,False
OUT_0003848,CKT_0099,P_0009329,20210816,15:42,20210816,21:44,FIRE_PREVENT,Storm,160,5,False,True
OUT_0003849,CKT_0013,,20220912,04:16,20220912,18:43,TREES,Snow,4,140,False,False
OUT_0003850,CKT_0050,P_0010655,20211228,05:17,20211228,03:55,EQUIP_FAIL,HeatWave,319,89,False,False
OUT_0003851,CKT_0044,P_0007606,20210124,11:26,20210124,14:09,TREES,Wind,623,345,False,False
OUT_0003852,CKT_0060,P_0012124,20190919,02:51,20190919,20:37,WEATHER,Snow,8,111,False,False
OUT_0003853,CKT_0134,P_0004543,20241119,07:46,20241119,08:47,TREES,Storm,134,43,False,False
OUT_0003854,CKT_0044,,20210114,18:51,20210114,11:34,EQUIP_FAIL,Wind,398,133,True,False
OUT_0003855,CKT_0107,P_0011610,20240110,11:50,20240110,02:29,ANIMALS,None,231,108,False,False
OUT_0003856,CKT_0089,,20200203,16:26,20200203,04:08,WEATHER,Snow,226,6,False,False
OUT_0003857,CKT_0053,P_0003060,20240506,13:17,20240506,07:40,EQUIP_FAIL,Snow,357,10,False,False
OUT_0003858,CKT_0128,P_0013157,20210225,05:15,20210225,11:37,TREES,Storm,184,30,False,False
OUT_0003859,CKT_0099,P_0005470,20220119,18:40,20220119,01:04,OTHER,None,77,47,False,False
OUT_0003860,CKT_0044,,20191108,11:56,20191108,03:23,WEATHER,Storm,42,25,False,False
OUT_0003861,CKT_0124,P_0008235,20230424,05:15,20230424,21:18,TREES,Storm,81,96,False,False
OUT_0003862,CKT_0030,P_0007821,20190327,20:26,20190327,09:28,WEATHER,Storm,73,165,False,False
OUT_0003863,CKT_0104,P_0010580,20190722,09:40,20190722,13:58,WEATHER,Snow,14,81,False,False
OUT_0003864,CKT_0086,P_0013047,20230905,07:22,20230905,00:17,WEATHER,Wind,234,29,False,False
OUT_0003865,CKT_0019,P_0009784,20211108,22:53,20211108,03:20,WEATHER,Wind,191,128,False,False
OUT_0003866,CKT_0019,P_0001384,20241228,19:51,20241228,12:02,EQUIP_FAIL,Snow,14,59,False,False
OUT_0003867,CKT_0137,P_0001790,20190813,16:21,20190813,13:38,EQUIP_FAIL,Storm,346,8,False,False
OUT_0003868,CKT_0015,P_0006690,20240201,07:56,20240201,04:52,OTHER,HeatWave,86,14,False,False
OUT_0003869,CKT_0115,,20210904,19:16,20210904,23:40,ANIMALS,None,565,100,False,False
OUT_0003870,CKT_0084,P_0002946,20200701,08:13,20200701,07:38,EQUIP_FAIL,Snow,666,39,False,False
OUT_0003871,CKT_0139,P_0004936,20220623,07:02,20220623,13:07,EQUIP_FAIL,Wind,28,59,False,False
OUT_0003872,CKT_0135,P_0006958,20200827,21:46,20200827,14:41,OTHER,Snow,600,11,False,False
OUT_0003873,CKT_0032,,20240210,15:55,20240210,17:46,EQUIP_FAIL,HeatWave,1,472,False,False
OUT_0003874,CKT_0134,P_0012927,20230418,21:04,20230418,13:56,OTHER,None,9,134,False,False
OUT_0003875,CKT_0137,P_0002223,20230524,06:17,20230524,20:05,ANIMALS,HeatWave,399,33,False,False
OUT_0003876,CKT_0086,P_0005880,20200428,12:31,20200428,21:10,FIRE_PREVENT,Storm,1080,36,False,True
OUT_0003877,CKT_0103,P_0002493,20230502,20:41,20230502,14:56,OTHER,Storm,104,99,True,False
OUT_0003878,CKT_0047,,20200413,05:40,20200413,14:07,WEATHER,Storm,647,53,False,False
OUT_0003879,CKT_0148,,20191209,10:56,20191209,12:51,OTHER,None,61,23,True,False
OUT_0003880,CKT_0053,P_0010503,20190214,03:16,20190214,07:26,OTHER,Snow,127,34,False,False
OUT_0003881,CKT_0118,P_0000961,20240118,02:29,20240118,10:57,EQUIP_FAIL,Wind,9,8,False,False
OUT_0003882,CKT_0038,,20231101,15:44,20231101,00:03,OTHER,HeatWave,641,119,False,False
OUT_0003883,CKT_0031,,20240925,05:35,20240925,03:55,EQUIP_FAIL,HeatWave,455,104,False,False
OUT_0003884,CKT_0052,,20240626,07:15,20240626,08:18,TREES,Storm,8,17,False,False
OUT_0003885,CKT_0076,P_0008883,20240710,00:10,20240710,05:02,FIRE_PREVENT,None,70,163,False,True
OUT_0003886,CKT_0123,P_0014749,20221102,13:01,20221102,20:56,ANIMALS,None,800,10,False,False
OUT_0003887,CKT_0088,P_0009083,20190606,19:59,20190606,06:29,TREES,Snow,21,121,False,False
OUT_0003888,CKT_0031,P_0010534,20220109,05:59,20220109,13:15,OTHER,HeatWave,1290,68,False,False
OUT_0003889,CKT_0013,P_0013728,20191128,21:57,20191128,01:57,ANIMALS,Wind,116,54,False,False
OUT_0003890,CKT_0018,,20190205,05:34,20190205,22:20,TREES,Wind,43,209,False,False
OUT_0003891,CKT_0041,P_0000112,20200728,01:24,20200728,04:08,TREES,Wind,1,10,False,False
OUT_0003892,CKT_0115,P_0004234,20200804,12:02,20200804,00:25,EQUIP_FAIL,Storm,157,225,False,False
OUT_0003893,CKT_0119,P_0006118,20230726,16:47,20230726,05:16,FIRE_PREVENT,HeatWave,23,150,False,True
OUT_0003894,CKT_0016,P_0012564,20241208,05:37,20241208,00:55,EQUIP_FAIL,None,368,79,False,False
OUT_0003895,CKT_0096,,20210119,18:01,20210119,08:57,EQUIP_FAIL,HeatWave,505,69,False,False
OUT_0003896,CKT_0126,P_0008739,20230117,05:01,20230117,20:58,WEATHER,Snow,83,86,False,False
OUT_0003897,CKT_0078,P_0001355,20201017,19:08,20201017,14:35,OTHER,Snow,55,68,False,False
OUT_0003898,CKT_0023,P_0008212,20200530,05:55,20200530,23:57,WEATHER,Storm,120,53,False,False
OUT_0003899,CKT_0030,P_0013183,20210502,22:57,20210502,15:18,ANIMALS,Wind,161,169,False,False
OUT_0003900,CKT_0004,P_0004115,20211113,05:24,20211113,17:17,EQUIP_FAIL,None,208,155,True,False
OUT_0003901,CKT_0001,,20241226,11:26,20241226,09:12,TREES,Snow,236,49,False,False
OUT_0003902,CKT_0006,P_0012471,20230904,19:14,20230904,03:09,TREES,Storm,185,7,False,False
OUT_0003903,CKT_0119,,20210304,05:28,20210304,19:03,EQUIP_FAIL,HeatWave,6,20,False,False
OUT_0003904,CKT_0142,P_0013673,20190615,07:16,20190615,21:35,OTHER,Storm,3,132,False,False
OUT_0003905,CKT_0125,,20220114,04:14,20220114,13:24,TREES,Wind,207,154,False,False
OUT_0003906,CKT_0018,,20230828,11:11,20230828,07:02,TREES,Wind,27,83,False,False
OUT_0003907,CKT_0125,,20240515,17:04,20240515,19:42,WEATHER,Snow,928,74,False,False
OUT_0003908,CKT_0090,P_0002266,20240214,22:40,20240214,08:39,WEATHER,Wind,381,45,False,False
OUT_0003909,CKT_0049,P_0010681,20190802,08:22,20190802,04:17,TREES,Wind,96,27,False,False
OUT_0003910,CKT_0144,P_0011554,20220605,21:31,20220605,06:33,OTHER,Storm,236,99,True,False
OUT_0003911,CKT_0035,P_0000737,20221206,12:46,20221206,03:15,EQUIP_FAIL,None,2,14,False,False
OUT_0003912,CKT_0067,P_0013226,20221023,22:24,20221023,07:42,WEATHER,Storm,184,126,False,False
OUT_0003913,CKT_0016,,20210131,09:45,20210131,01:01,WEATHER,Storm,470,64,False,False
OUT_0003914,CKT_0137,,20190817,05:56,20190817,22:55,OTHER,Wind,605,5,True,False
OUT_0003915,CKT_0045,P_0004109,20210518,18:23,20210518,03:10,EQUIP_FAIL,HeatWave,21,191,False,False
OUT_0003916,CKT_0121,P_0004163,20201021,15:01,20201021,22:10,OTHER,None,317,5,False,False
OUT_0003917,CKT_0075,P_0003384,20221103,16:54,20221103,05:58,ANIMALS,Wind,224,279,False,False
OUT_0003918,CKT_0059,P_0004628,20210410,06:37,20210410,00:53,TREES,Wind,186,96,False,False
OUT_0003919,CKT_0141,P_0012405,20220822,01:36,20220822,05:52,TREES,Wind,274,247,False,False
OUT_0003920,CKT_0016,P_0008266,20211126,06:54,20211126,17:53,TREES,Wind,16,87,False,False
OUT_0003921,CKT_0126,,20240414,09:06,20240414,14:32,EQUIP_FAIL,None,305,17,False,False
OUT_0003922,CKT_0087,P_0014423,20231019,09:03,20231019,02:55,TREES,Storm,546,112,False,False
OUT_0003923,CKT_0145,,20210708,19:22,20210708,21:57,EQUIP_FAIL,Storm,24,44,False,False
OUT_0003924,CKT_0038,P_0003363,20241121,18:30,20241121,18:05,OTHER,HeatWave,57,113,False,False
OUT_0003925,CKT_0070,P_0006495,20190123,22:47,20190123,01:23,TREES,Wind,216,80,False,False
OUT_0003926,CKT_0062,P_0007655,20240322,22:33,20240322,07:30,TREES,Wind,3,37,False,False
OUT_0003927,CKT_0061,P_0011245,20190602,10:19,20190602,08:50,EQUIP_FAIL,HeatWave,37,83,False,False
OUT_0003928,CKT_0116,P_0008868,20190413,04:18,20190413,12:25,TREES,Storm,191,118,False,False
OUT_0003929,CKT_0022,P_0013209,20200728,08:09,20200728,05:57,EQUIP_FAIL,HeatWave,46,132,False,False
OUT_0003930,CKT_0087,P_0004825,20210213,03:47,20210213,09:14,ANIMALS,None,380,128,False,False
OUT_0003931,CKT_0067,,20230102,02:27,20230102,20:03,TREES,Wind,154,74,False,False
OUT_0003932,CKT_0124,P_0007736,20190728,13:29,20190728,20:02,WEATHER,Snow,536,273,False,False
OUT_0003933,CKT_0150,P_0006190,20191214,08:06,20191214,19:13,TREES,Wind,448,43,False,False
OUT_0003934,CKT_0067,,20230725,00:23,20230725,08:53,TREES,Snow,9,100,False,False
OUT_0003935,CKT_0071,P_0006273,20220804,15:18,20220804,02:22,TREES,Storm,58,226,False,False
OUT_0003936,CKT_0136,P_0006228,20190328,08:11,20190328,21:34,EQUIP_FAIL,None,3,45,False,False
OUT_0003937,CKT_0051,P_0007749,20210208,21:17,20210208,14:46,TREES,Wind,26,26,False,False
OUT_0003938,CKT_0064,,20231114,00:20,20231114,07:29,ANIMALS,HeatWave,182,35,False,False
OUT_0003939,CKT_0135,P_0005818,20240103,18:36,20240103,03:45,WEATHER,Snow,771,15,False,False
OUT_0003940,CKT_0070,P_0001652,20240131,04:35,20240131,22:30,FIRE_PREVENT,Snow,65,41,False,True
OUT_0003941,CKT_0120,P_0007016,20210415,16:48,20210415,03:27,TREES,Wind,56,5,False,False
OUT_0003942,CKT_0050,P_0000131,20190316,03:51,20190316,22:12,ANIMALS,Snow,435,26,False,False
OUT_0003943,CKT_0029,,20210121,20:18,20210121,21:07,TREES,Wind,77,303,False,False
OUT_0003944,CKT_0086,P_0002312,20210822,18:20,20210822,18:14,EQUIP_FAIL,Wind,263,283,False,False
OUT_0003945,CKT_0027,P_0010058,20230701,23:01,20230701,10:46,EQUIP_FAIL,Storm,265,78,False,False
OUT_0003946,CKT_0055,P_0004399,20210302,07:43,20210302,04:05,WEATHER,Storm,675,17,False,False
OUT_0003947,CKT_0016,P_0009456,20220324,12:49,20220324,23:55,EQUIP_FAIL,None,166,118,False,False
OUT_0003948,CKT_0090,,20200620,01:35,20200620,09:19,EQUIP_FAIL,Snow,781,99,True,False
OUT_0003949,CKT_0030,,20240508,15:38,20240508,16:53,EQUIP_FAIL,None,280,37,False,False
OUT_0003950,CKT_0132,P_0008132,20201208,05:33,20201208,13:31,EQUIP_FAIL,Snow,101,140,False,False
OUT_0003951,CKT_0075,,20190709,22:39,20190709,20:59,TREES,Wind,1,96,False,False
OUT_0003952,CKT_0116,P_0006352,20210117,10:52,20210117,04:20,ANIMALS,HeatWave,180,5,False,False
OUT_0003953,CKT_0077,,20210325,09:36,20210325,20:25,ANIMALS,None,187,35,False,False
OUT_0003954,CKT_0046,P_0007182,20190716,10:56,20190716,17:01,EQUIP_FAIL,Storm,375,8,False,False
OUT_0003955,CKT_0032,,20190108,07:38,20190108,23:21,WEATHER,Storm,1,27,False,False
OUT_0003956,CKT_0085,,20200116,06:04,20200116,06:22,TREES,Snow,118,86,False,False
OUT_0003957,CKT_0076,,20220314,16:21,20220314,21:30,TREES,Snow,97,174,False,False
OUT_0003958,CKT_0056,,20190426,07:49,20190426,02:38,TREES,Storm,68,32,False,False
OUT_0003959,CKT_0141,,20240117,18:28,20240117,22:57,OTHER,Snow,67,74,True,False
OUT_0003960,CKT_0004,P_0002134,20230206,05:27,20230206,20:23,TREES,Storm,962,149,False,False
OUT_0003961,CKT_0032,P_0010797,20230816,21:27,20230816,23:25,TREES,Snow,3,153,False,False
OUT_0003962,CKT_0016,P_0010050,20190717,23:16,20190717,12:57,TREES,Snow,178,34,False,False
OUT_0003963,CKT_0114,P_0011325,20221002,17:07,20221002,00:31,TREES,Wind,2,64,False,False
OUT_0003964,CKT_0093,P_0007004,20210907,11:19,20210907,20:53,TREES,Wind,455,5,False,False
OUT_0003965,CKT_0125,P_0005626,20230129,23:50,20230129,10:02,OTHER,None,294,75,False,False
OUT_0003966,CKT_0121,,20200211,20:48,20200211,17:58,EQUIP_FAIL,None,580,33,True,False
OUT_0003967,CKT_0117,P_0008193,20210203,12:43,20210203,03:22,WEATHER,Wind,122,125,False,False
OUT_0003968,CKT_0065,P_0002809,20200714,14:34,20200714,14:03,TREES,Storm,199,71,False,False
OUT_0003969,CKT_0135,P_0002727,20230423,02:58,20230423,18:19,EQUIP_FAIL,Wind,54,20,False,False
OUT_0003970,CKT_0119,P_0003976,20211015,01:12,20211015,13:52,OTHER,Snow,5,57,True,False
OUT_0003971,CKT_0145,P_0013381,20200614,04:35,20200614,22:47,EQUIP_FAIL,None,1,106,False,False
OUT_0003972,CKT_0071,P_0006953,20190816,18:17,20190816,22:57,EQUIP_FAIL,None,49,5,False,False
OUT_0003973,CKT_0109,P_0000462,20240719,20:55,20240719,10:20,EQUIP_FAIL,None,774,9,False,False
OUT_0003974,CKT_0066,P_0010064,20210916,03:21,20210916,05:48,WEATHER,Snow,531,264,False,False
OUT_0003975,CKT_0111,,20240507,10:42,20240507,01:38,TREES,Snow,211,95,False,False
OUT_0003976,CKT_0134,P_0008658,20231206,20:43,20231206,12:16,EQUIP_FAIL,None,33,123,False,False
OUT_0003977,CKT_0011,P_0009851,20240329,12:10,20240329,07:00,TREES,Wind,423,10,False,False
OUT_0003978,CKT_0148,,20190504,00:19,20190504,21:22,WEATHER,Wind,21,127,False,False
OUT_0003979,CKT_0060,,20231018,16:48,20231018,05:12,TREES,Wind,104,270,False,False
OUT_0003980,CKT_0050,P_0001905,20220212,12:32,20220212,17:47,FIRE_PREVENT,HeatWave,825,11,False,True
OUT_0003981,CKT_0107,P_0012493,20231205,09:37,20231205,12:12,OTHER,Wind,624,23,True,False
OUT_0003982,CKT_0054,P_0008289,20240104,08:17,20240104,02:42,EQUIP_FAIL,Snow,17,55,False,False
OUT_0003983,CKT_0066,,20190113,02:30,20190113,01:24,TREES,Snow,85,46,False,False
OUT_0003984,CKT_0044,P_0003710,20221218,15:34,20221218,18:19,TREES,Wind,320,12,False,False
OUT_0003985,CKT_0100,P_0012992,20190809,00:12,20190809,04:00,WEATHER,Snow,17,12,False,False
OUT_0003986,CKT_0024,P_0005475,20200820,21:36,20200820,00:10,WEATHER,Wind,229,202,False,False
OUT_0003987,CKT_0005,P_0011307,20220801,04:22,20220801,19:19,TREES,Storm,177,48,False,False
OUT_0003988,CKT_0150,,20240413,03:07,20240413,04:07,EQUIP_FAIL,HeatWave,13,188,False,False
OUT_0003989,CKT_0017,P_0000793,20240712,02:11,20240712,21:16,ANIMALS,None,351,57,False,False
OUT_0003990,CKT_0037,P_0001691,20240803,12:00,20240803,22:09,FIRE_PREVENT,Wind,85,36,False,True
OUT_0003991,CKT_0114,P_0014803,20210402,19:07,20210402,14:06,EQUIP_FAIL,Wind,54,124,False,False
OUT_0003992,CKT_0140,P_0009470,20231206,19:46,20231206,10:52,WEATHER,Wind,1099,15,False,False
OUT_0003993,CKT_0092,P_0013418,20240323,06:17,20240323,07:57,TREES,Snow,96,9,False,False
OUT_0003994,CKT_0131,P_0009747,20240513,18:06,20240513,08:35,EQUIP_FAIL,HeatWave,5,53,False,False
OUT_0003995,CKT_0024,P_0010629,20210511,11:55,20210511,12:43,TREES,Storm,472,7,False,False
OUT_0003996,CKT_0021,P_0013213,20221030,23:40,20221030,19:02,TREES,Wind,189,97,False,False
OUT_0003997,CKT_0035,P_0014787,20221128,20:21,20221128,13:51,WEATHER,Storm,12,218,False,False
OUT_0003998,CKT_0114,,20240921,05:35,20240921,04:14,EQUIP_FAIL,None,9,100,False,False
OUT_0003999,CKT_0037,P_0000481,20191024,07:52,20191024,00:44,TREES,Storm,612,80,False,False
OUT_0004000,CKT_0029,P_0007441,20230918,15:08,20230918,23:51,TREES,Wind,65,270,False,False
OUT_0004001,CKT_0131,P_0013257,20190524,19:22,20190524,09:50,TREES,Wind,16,61,False,False
OUT_0004002,CKT_0048,P_0008261,20210521,13:07,20210521,20:46,ANIMALS,None,1296,354,False,False
OUT_0004003,CKT_0088,P_0008927,20190117,04:20,20190117,13:41,TREES,Storm,67,24,False,False
OUT_0004004,CKT_0013,P_0000799,20201108,07:49,20201108,04:40,ANIMALS,Wind,897,52,False,False
OUT_0004005,CKT_0011,P_0008594,20240719,06:29,20240719,15:09,EQUIP_FAIL,Wind,294,313,False,False
OUT_0004006,CKT_0077,P_0013860,20190512,11:22,20190512,19:00,OTHER,HeatWave,251,181,True,False
OUT_0004007,CKT_0125,,20230818,06:06,20230818,00:13,TREES,Snow,73,147,False,False
OUT_0004008,CKT_0061,,20240522,08:13,20240522,01:58,TREES,Snow,98,200,False,False
OUT_0004009,CKT_0111,P_0013302,20210123,22:11,20210123,01:38,OTHER,HeatWave,38,162,False,False
OUT_0004010,CKT_0038,,20240913,04:29,20240913,16:32,EQUIP_FAIL,Snow,797,10,False,False
OUT_0004011,CKT_0017,P_0011286,20231013,02:41,20231013,05:09,ANIMALS,None,48,11,False,False
OUT_0004012,CKT_0053,P_0012782,20201223,02:56,20201223,19:03,ANIMALS,Storm,28,129,False,False
OUT_0004013,CKT_0062,,20220812,09:09,20220812,00:23,EQUIP_FAIL,HeatWave,22,144,False,False
OUT_0004014,CKT_0103,P_0014529,20231017,01:27,20231017,23:21,TREES,Wind,20,48,False,False
OUT_0004015,CKT_0117,,20230909,04:35,20230909,15:22,FIRE_PREVENT,None,835,20,False,True
OUT_0004016,CKT_0029,,20200121,09:32,20200121,00:41,TREES,Snow,205,96,False,False
OUT_0004017,CKT_0088,,20210719,02:12,20210719,13:51,ANIMALS,None,91,79,False,False
OUT_0004018,CKT_0007,P_0013843,20201108,08:45,20201108,04:07,OTHER,HeatWave,48,38,False,False
OUT_0004019,CKT_0038,P_0009418,20221126,22:52,20221126,23:34,TREES,Snow,14,9,False,False
OUT_0004020,CKT_0003,P_0001284,20200319,17:01,20200319,09:20,TREES,Snow,86,65,False,False
OUT_0004021,CKT_0121,P_0006920,20220424,13:10,20220424,11:55,EQUIP_FAIL,Wind,517,86,True,False
OUT_0004022,CKT_0115,P_0005894,20200809,20:01,20200809,15:43,FIRE_PREVENT,Snow,762,19,False,True
OUT_0004023,CKT_0119,P_0004600,20201101,20:43,20201101,18:44,EQUIP_FAIL,Snow,181,165,False,False
OUT_0004024,CKT_0041,P_0014405,20221001,07:02,20221001,08:17,ANIMALS,Storm,236,116,False,False
OUT_0004025,CKT_0086,,20210828,20:56,20210828,19:29,WEATHER,Wind,560,71,False,False
OUT_0004026,CKT_0095,P_0012470,20220914,20:53,20220914,19:23,TREES,Wind,23,102,False,False
OUT_0004027,CKT_0010,P_0013825,20210907,01:39,20210907,14:59,TREES,Wind,197,32,False,False
OUT_0004028,CKT_0031,P_0004775,20210619,15:13,20210619,10:07,EQUIP_FAIL,Wind,43,52,False,False
OUT_0004029,CKT_0133,,20220822,18:12,20220822,21:13,WEATHER,Wind,437,107,False,False
OUT_0004030,CKT_0044,,20221204,21:37,20221204,16:43,EQUIP_FAIL,HeatWave,16,22,False,False
OUT_0004031,CKT_0045,P_0001779,20211225,22:24,20211225,19:15,TREES,Storm,39,107,False,False
