PoleID,CircuitID,Latitude,Longitude,Material,Height,InstallYear,AccessType,RiskZoneID
P_0006615,CKT_0061,39.830157,-120.031218,Composite,56,1991,Off-road,5
P_0006616,CKT_0055,40.068917,-119.93843,Wood,73,1982,Roadside,4
P_0006617,CKT_0099,42.928753,-116.939598,Wood,64,1974,Roadside,4
P_0006618,CKT_0109,40.019149,-120.110684,Steel,40,1977,Off-road,1
P_0006619,CKT_0128,39.826228,-119.96984,Wood,52,2020,Off-road,2
P_0006620,CKT_0149,41.833758,-118.053108,Wood,44,1974,Off-road,2
P_0006621,CKT_0087,43.095093,-117.091105,Wood,41,2000,Roadside,3
P_0006622,CKT_0014,40.091089,-119.931349,Wood,64,1982,Backyard,3
P_0006623,CKT_0134,41.957728,-117.926666,Wood,63,1977,Backyard,5
P_0006624,CKT_0043,40.028219,-119.964933,Composite,68,1984,Roadside,1
P_0006625,CKT_0044,43.034698,-116.990574,Steel,35,1967,Off-road,5
P_0006626,CKT_0059,39.820116,-120.015636,Steel,58,2003,Roadside,2
P_0006627,CKT_0083,43.102847,-117.064743,Steel,36,2010,Roadside,2
P_0006628,CKT_0059,40.169147,-120.081943,Steel,72,1966,Backyard,2
P_0006629,CKT_0096,40.12488,-119.958101,Steel,58,1974,Roadside,5
P_0006630,CKT_0134,42.101585,-118.053646,Composite,38,2017,Roadside,4
P_0006631,CKT_0110,43.006335,-116.967344,Steel,37,2005,Off-road,3
P_0006632,CKT_0097,41.873312,-117.828879,Steel,65,1967,Off-road,4
P_0006633,CKT_0047,42.890218,-116.880906,Composite,45,1966,Roadside,5
P_0006634,CKT_0130,41.89028,-117.936073,Wood,34,1966,Backyard,1
P_0006635,CKT_0031,40.027985,-119.895417,Composite,48,2020,Off-road,3
P_0006636,CKT_0103,42.98912,-117.075969,Wood,49,1969,Off-road,3
P_0006637,CKT_0063,39.80477,-120.021036,Wood,62,2013,Roadside,3
P_0006638,CKT_0019,39.924284,-120.006951,Steel,60,2000,Backyard,4
P_0006639,CKT_0028,43.122458,-117.213808,Steel,70,1973,Off-road,1
P_0006640,CKT_0005,39.962412,-119.868261,Wood,35,2006,Off-road,5
P_0006641,CKT_0023,43.06125,-116.968258,Composite,44,1966,Backyard,2
P_0006642,CKT_0137,42.984084,-117.043562,Steel,61,2000,Off-road,1
P_0006643,CKT_0122,42.902985,-116.824009,Composite,44,1994,Off-road,5
P_0006644,CKT_0018,42.887348,-116.999059,Wood,72,1974,Roadside,2
P_0006645,CKT_0015,42.939742,-117.028012,Composite,69,2011,Off-road,4
P_0006646,CKT_0012,42.059876,-118.191224,Steel,45,2017,Off-road,4
P_0006647,CKT_0003,39.996967,-120.231177,Composite,66,1965,Backyard,3
P_0006648,CKT_0121,41.957181,-118.077596,Composite,50,1987,Backyard,3
P_0006649,CKT_0052,43.156106,-117.059942,Composite,66,1984,Off-road,1
P_0006650,CKT_0066,42.083508,-117.936789,Composite,47,1976,Off-road,1
P_0006651,CKT_0047,42.969565,-117.109615,Steel,68,1992,Off-road,1
P_0006652,CKT_0052,43.104342,-117.093436,Composite,49,1987,Roadside,5
P_0006653,CKT_0081,40.123096,-119.940849,Composite,64,1992,Roadside,4
P_0006654,CKT_0083,42.996382,-117.024675,Wood,33,1989,Backyard,4
P_0006655,CKT_0056,42.029958,-117.887135,Steel,45,1979,Backyard,3
P_0006656,CKT_0124,39.974964,-119.961821,Steel,58,2022,Roadside,1
P_0006657,CKT_0143,43.133746,-117.12401,Steel,50,1974,Backyard,4
P_0006658,CKT_0130,42.054217,-117.961952,Wood,44,1991,Off-road,5
P_0006659,CKT_0117,43.097651,-117.028016,Wood,49,2002,Off-road,1
P_0006660,CKT_0130,41.98784,-117.908358,Wood,52,1979,Off-road,1
P_0006661,CKT_0123,42.15892,-118.072945,Composite,47,1977,Backyard,4
P_0006662,CKT_0037,42.912994,-117.036965,Composite,69,1975,Off-road,5
P_0006663,CKT_0123,41.861727,-117.999993,Steel,48,1982,Backyard,4
P_0006664,CKT_0018,42.994724,-116.839833,Steel,41,1985,Roadside,5
P_0006665,CKT_0094,39.867169,-119.949222,Steel,73,1976,Roadside,2
P_0006666,CKT_0123,42.116201,-117.96734,Steel,41,1978,Backyard,5
P_0006667,CKT_0109,39.962243,-120.226266,Wood,32,1982,Roadside,4
P_0006668,CKT_0036,40.010859,-119.957065,Composite,38,1984,Roadside,3
P_0006669,CKT_0094,39.942408,-119.911621,Steel,45,2020,Backyard,5
P_0006670,CKT_0144,39.935311,-120.240169,Wood,50,1999,Backyard,3
P_0006671,CKT_0005,40.053105,-120.108621,Steel,48,2019,Off-road,1
P_0006672,CKT_0090,42.920193,-117.064291,Steel,41,2018,Backyard,5
P_0006673,CKT_0028,43.038945,-116.901629,Steel,30,1975,Backyard,2
P_0006674,CKT_0015,42.988456,-117.11028,Steel,58,1968,Roadside,2
P_0006675,CKT_0140,43.026824,-117.078414,Wood,72,1974,Off-road,3
P_0006676,CKT_0031,39.99804,-120.078232,Composite,68,1983,Backyard,2
P_0006677,CKT_0115,42.954406,-117.04876,Wood,35,1985,Off-road,5
P_0006678,CKT_0022,42.995107,-117.014021,Wood,63,1989,Roadside,1
P_0006679,CKT_0121,42.008551,-117.985766,Steel,31,2018,Roadside,5
P_0006680,CKT_0121,41.919547,-118.182103,Steel,55,1976,Off-road,5
P_0006681,CKT_0130,41.94103,-117.920378,Composite,35,1993,Roadside,1
P_0006682,CKT_0144,40.012022,-119.857315,Steel,48,1975,Off-road,2
P_0006683,CKT_0018,43.034226,-116.974385,Wood,31,1984,Roadside,4
P_0006684,CKT_0093,43.041449,-117.066377,Steel,64,2014,Roadside,1
P_0006685,CKT_0020,42.178721,-117.964804,Steel,73,1980,Off-road,2
P_0006686,CKT_0093,43.02554,-117.098269,Steel,54,2003,Roadside,4
P_0006687,CKT_0098,43.015661,-117.026892,Wood,55,1979,Roadside,3
P_0006688,CKT_0033,39.861696,-120.194097,Wood,43,1972,Roadside,5
P_0006689,CKT_0075,41.982359,-118.076244,Wood,62,1967,Backyard,5
P_0006690,CKT_0015,43.023638,-116.87256,Steel,30,1976,Roadside,1
P_0006691,CKT_0102,42.961522,-117.088074,Steel,36,2007,Off-road,1
P_0006692,CKT_0098,42.931412,-117.250433,Wood,66,1980,Off-road,2
P_0006693,CKT_0051,39.728278,-119.996406,Wood,53,2004,Roadside,4
P_0006694,CKT_0092,43.051787,-116.978916,Composite,61,1970,Off-road,1
P_0006695,CKT_0066,42.025287,-117.948299,Wood,33,2006,Roadside,2
P_0006696,CKT_0046,42.901147,-117.147387,Composite,67,2006,Backyard,4
P_0006697,CKT_0122,42.967645,-116.876231,Wood,54,1974,Roadside,3
P_0006698,CKT_0120,42.015668,-117.929811,Steel,75,2010,Off-road,3
P_0006699,CKT_0020,42.041868,-118.011716,Composite,61,1969,Off-road,3
P_0006700,CKT_0045,42.943871,-117.007499,Steel,68,1984,Roadside,4
P_0006701,CKT_0017,43.04611,-116.943946,Composite,69,2016,Roadside,2
P_0006702,CKT_0106,42.997888,-117.061578,Wood,48,2015,Backyard,2
P_0006703,CKT_0052,43.002794,-117.019609,Wood,44,1970,Backyard,4
P_0006704,CKT_0150,41.981283,-117.98929,Steel,64,2014,Roadside,3
P_0006705,CKT_0132,42.0596,-117.946296,Steel,54,1983,Backyard,3
P_0006706,CKT_0004,39.980417,-119.981301,Wood,58,1965,Off-road,1
P_0006707,CKT_0055,40.00649,-119.770935,Composite,48,2013,Backyard,2
P_0006708,CKT_0025,42.920857,-117.04494,Composite,69,2009,Roadside,1
P_0006709,CKT_0031,39.915352,-119.939778,Composite,58,1996,Backyard,4
P_0006710,CKT_0134,41.851935,-118.234029,Composite,57,1986,Roadside,3
P_0006711,CKT_0087,42.873096,-116.956641,Wood,72,1995,Off-road,4
P_0006712,CKT_0038,42.906632,-117.036563,Wood,38,1966,Off-road,2
P_0006713,CKT_0112,42.85731,-116.896732,Composite,35,2017,Off-road,3
P_0006714,CKT_0005,39.915914,-119.915449,Steel,65,1968,Backyard,1
P_0006715,CKT_0020,42.015359,-117.995181,Composite,69,1968,Roadside,2
P_0006716,CKT_0037,42.916163,-116.888756,Wood,34,2008,Roadside,4
P_0006717,CKT_0087,42.871375,-116.848209,Steel,70,2000,Off-road,4
P_0006718,CKT_0021,43.17254,-117.069842,Wood,54,2005,Backyard,4
P_0006719,CKT_0052,42.8725,-117.106507,Wood,51,1980,Roadside,2
P_0006720,CKT_0089,39.935346,-120.050268,Wood,73,1996,Roadside,5
P_0006721,CKT_0103,43.111819,-116.941194,Steel,67,1974,Roadside,2
P_0006722,CKT_0125,40.006241,-120.061154,Steel,70,1998,Off-road,3
P_0006723,CKT_0150,41.901335,-118.013344,Composite,62,1988,Backyard,2
P_0006724,CKT_0058,41.921768,-118.103821,Steel,35,1970,Backyard,2
P_0006725,CKT_0143,43.12258,-117.193864,Composite,49,1977,Roadside,1
P_0006726,CKT_0018,42.995502,-116.990741,Wood,45,1994,Backyard,2
P_0006727,CKT_0137,42.949024,-116.923337,Composite,64,2001,Off-road,2
P_0006728,CKT_0122,43.108939,-116.959735,Wood,74,2009,Roadside,2
P_0006729,CKT_0022,42.895431,-117.001409,Wood,46,1992,Backyard,5
P_0006730,CKT_0055,40.010799,-120.107414,Composite,70,1997,Backyard,4
P_0006731,CKT_0131,42.93685,-117.174608,Composite,43,1973,Backyard,5
P_0006732,CKT_0055,39.918951,-120.000958,Composite,46,1971,Backyard,5
P_0006733,CKT_0077,41.972543,-117.918356,Wood,73,1996,Backyard,3
P_0006734,CKT_0079,42.925656,-117.092018,Composite,34,2021,Backyard,2
P_0006735,CKT_0070,43.075857,-117.0369,Composite,38,1967,Roadside,1
P_0006736,CKT_0047,42.939636,-117.028236,Steel,72,2020,Roadside,4
P_0006737,CKT_0098,43.058827,-116.984484,Steel,40,2009,Backyard,4
P_0006738,CKT_0100,39.874811,-119.930735,Steel,41,1992,Backyard,2
P_0006739,CKT_0034,40.122084,-120.148346,Steel,34,2016,Roadside,4
P_0006740,CKT_0133,39.918229,-119.871721,Wood,47,1985,Backyard,2
P_0006741,CKT_0150,41.964319,-117.963839,Wood,61,2018,Backyard,4
P_0006742,CKT_0138,43.052611,-116.999307,Steel,54,2004,Backyard,4
P_0006743,CKT_0104,41.803568,-117.894636,Steel,63,1993,Off-road,3
P_0006744,CKT_0012,41.916783,-118.094412,Composite,57,1975,Roadside,3
P_0006745,CKT_0108,43.077844,-116.91054,Composite,48,2010,Backyard,1
P_0006746,CKT_0034,39.94523,-119.877339,Wood,49,1991,Off-road,2
P_0006747,CKT_0101,42.921037,-117.081599,Steel,30,1991,Off-road,2
P_0006748,CKT_0128,40.087813,-120.059548,Composite,56,1985,Backyard,5
P_0006749,CKT_0144,40.043255,-119.958293,Steel,37,1974,Off-road,1
P_0006750,CKT_0052,42.864008,-116.991758,Steel,38,2013,Backyard,4
P_0006751,CKT_0021,42.954949,-116.975237,Composite,61,1976,Off-road,2
P_0006752,CKT_0114,41.892622,-117.949371,Composite,50,2009,Roadside,5
P_0006753,CKT_0123,42.002628,-117.932329,Steel,67,2014,Roadside,3
P_0006754,CKT_0140,42.948424,-116.966195,Composite,47,2020,Roadside,1
P_0006755,CKT_0136,43.044542,-117.169059,Wood,66,1972,Backyard,4
P_0006756,CKT_0034,40.046062,-119.896544,Composite,53,2022,Roadside,2
P_0006757,CKT_0010,40.114273,-119.91816,Wood,42,1983,Backyard,4
P_0006758,CKT_0042,40.006941,-119.967685,Composite,74,2019,Off-road,1
P_0006759,CKT_0145,39.948479,-120.007828,Steel,52,1996,Off-road,5
P_0006760,CKT_0082,39.98088,-120.138735,Steel,38,1988,Roadside,5
P_0006761,CKT_0124,40.052511,-119.936922,Steel,74,2006,Roadside,4
P_0006762,CKT_0039,40.052195,-120.148521,Wood,43,1979,Off-road,5
P_0006763,CKT_0142,42.904159,-116.989224,Composite,38,1970,Backyard,4
P_0006764,CKT_0027,39.906066,-120.057782,Composite,73,2018,Roadside,2
P_0006765,CKT_0058,42.006073,-118.080483,Wood,58,2006,Off-road,2
P_0006766,CKT_0060,40.128921,-119.863855,Composite,33,2001,Off-road,3
P_0006767,CKT_0050,40.037489,-119.903291,Steel,34,2010,Backyard,4
P_0006768,CKT_0026,40.137977,-120.067383,Steel,58,1965,Backyard,2
P_0006769,CKT_0094,40.096964,-119.977544,Steel,70,1979,Off-road,2
P_0006770,CKT_0059,40.054724,-119.983285,Composite,57,1977,Roadside,1
P_0006771,CKT_0118,42.742556,-117.053955,Wood,38,2021,Roadside,1
P_0006772,CKT_0039,39.849745,-119.923907,Wood,73,1998,Backyard,5
P_0006773,CKT_0108,42.81899,-117.015281,Steel,38,1989,Backyard,5
P_0006774,CKT_0097,41.968339,-117.835647,Wood,43,2013,Roadside,4
P_0006775,CKT_0112,42.912456,-116.875981,Steel,73,2001,Backyard,1
P_0006776,CKT_0044,42.953035,-116.992173,Composite,40,2009,Off-road,5
P_0006777,CKT_0002,43.084658,-117.057251,Steel,61,2011,Off-road,1
P_0006778,CKT_0128,40.144866,-120.077164,Composite,43,1989,Roadside,3
P_0006779,CKT_0010,40.077691,-119.950211,Composite,73,1981,Off-road,3
P_0006780,CKT_0090,42.892728,-117.000096,Steel,68,1973,Roadside,5
P_0006781,CKT_0148,41.944153,-117.891605,Steel,56,1982,Off-road,1
P_0006782,CKT_0064,39.9082,-120.06859,Wood,42,1974,Backyard,5
P_0006783,CKT_0149,41.977783,-118.131351,Steel,35,2001,Roadside,3
P_0006784,CKT_0123,42.028637,-118.045712,Wood,71,2021,Roadside,1
P_0006785,CKT_0023,43.026788,-116.994925,Wood,51,1983,Backyard,1
P_0006786,CKT_0029,40.098792,-119.861728,Steel,52,2015,Off-road,1
P_0006787,CKT_0069,40.279858,-120.098701,Composite,33,1978,Off-road,5
P_0006788,CKT_0049,42.91225,-116.811059,Composite,70,2013,Off-road,1
P_0006789,CKT_0082,39.808932,-120.065044,Steel,46,2005,Roadside,1
P_0006790,CKT_0132,41.866577,-117.94832,Steel,33,1982,Roadside,1
P_0006791,CKT_0148,41.979649,-118.104403,Steel,55,1989,Off-road,3
P_0006792,CKT_0067,43.058184,-117.134204,Wood,73,1978,Backyard,2
P_0006793,CKT_0097,41.997114,-117.934591,Composite,70,2006,Roadside,3
P_0006794,CKT_0012,42.218704,-117.761857,Composite,71,1978,Backyard,3
P_0006795,CKT_0115,42.983248,-116.946398,Steel,50,1987,Off-road,1
P_0006796,CKT_0035,41.812851,-118.213485,Wood,32,2004,Off-road,1
P_0006797,CKT_0113,42.104664,-117.969048,Wood,55,1998,Backyard,4
P_0006798,CKT_0077,41.98714,-118.015527,Steel,58,1972,Backyard,4
P_0006799,CKT_0148,42.056279,-117.970451,Composite,46,1967,Roadside,5
P_0006800,CKT_0023,43.075115,-116.839794,Wood,39,2021,Backyard,1
P_0006801,CKT_0077,42.054371,-118.057538,Steel,68,1998,Off-road,5
P_0006802,CKT_0002,42.927596,-116.842887,Composite,75,1978,Backyard,1
P_0006803,CKT_0078,43.106726,-117.089727,Steel,35,1971,Backyard,5
P_0006804,CKT_0140,42.982419,-116.80694,Steel,57,2016,Off-road,4
P_0006805,CKT_0089,39.916288,-120.143614,Wood,35,2001,Off-road,4
P_0006806,CKT_0047,43.001056,-116.963189,Steel,58,1987,Off-road,5
P_0006807,CKT_0141,42.843773,-117.063304,Wood,72,1977,Roadside,4
P_0006808,CKT_0082,39.895531,-119.956173,Wood,60,2020,Roadside,3
P_0006809,CKT_0097,41.966337,-117.950119,Wood,51,1999,Roadside,3
P_0006810,CKT_0144,40.153654,-120.064765,Wood,46,1987,Off-road,5
P_0006811,CKT_0073,39.930123,-120.042941,Wood,67,1987,Backyard,3
P_0006812,CKT_0061,39.861859,-119.94717,Steel,75,1974,Off-road,3
P_0006813,CKT_0080,42.925709,-117.07454,Wood,53,1980,Roadside,5
P_0006814,CKT_0031,39.86332,-120.036527,Composite,67,2014,Off-road,2
P_0006815,CKT_0038,43.021807,-116.896443,Steel,40,1989,Backyard,2
P_0006816,CKT_0087,43.078176,-117.011538,Wood,59,2022,Off-road,4
P_0006817,CKT_0028,42.858101,-116.804173,Steel,65,1967,Roadside,3
P_0006818,CKT_0029,40.030068,-120.182697,Composite,47,1992,Backyard,5
P_0006819,CKT_0102,42.93632,-117.007209,Steel,68,2020,Roadside,1
P_0006820,CKT_0051,40.060663,-119.997819,Wood,30,1974,Off-road,3
P_0006821,CKT_0043,39.89352,-119.880257,Wood,40,2022,Backyard,2
P_0006822,CKT_0007,39.977308,-119.860788,Steel,54,1992,Off-road,5
P_0006823,CKT_0123,42.056993,-118.085865,Composite,44,1981,Backyard,1
P_0006824,CKT_0046,43.103816,-116.927682,Composite,53,2016,Off-road,1
P_0006825,CKT_0123,42.06499,-118.176826,Wood,50,1973,Off-road,3
P_0006826,CKT_0008,42.93106,-117.155892,Steel,57,1971,Roadside,1
P_0006827,CKT_0112,43.058815,-117.068582,Composite,59,2017,Roadside,1
P_0006828,CKT_0025,42.980778,-116.997332,Composite,66,1995,Roadside,1
P_0006829,CKT_0017,43.042806,-117.065004,Composite,59,2013,Roadside,5
P_0006830,CKT_0148,42.076952,-118.009335,Composite,40,1995,Backyard,4
P_0006831,CKT_0048,41.918954,-117.905429,Steel,37,1972,Off-road,3
P_0006832,CKT_0121,42.239481,-117.904779,Wood,50,1973,Off-road,4
P_0006833,CKT_0133,39.992088,-119.983813,Composite,62,1989,Roadside,1
P_0006834,CKT_0113,42.023646,-117.843948,Composite,33,1965,Backyard,1
P_0006835,CKT_0025,43.073488,-116.999705,Wood,34,1968,Roadside,3
P_0006836,CKT_0114,42.051259,-117.912478,Wood,42,1983,Off-road,3
P_0006837,CKT_0075,41.895654,-117.964313,Steel,43,2021,Off-road,1
P_0006838,CKT_0119,39.897092,-120.002013,Steel,72,1995,Off-road,4
P_0006839,CKT_0093,43.019973,-117.016989,Steel,36,2013,Off-road,4
P_0006840,CKT_0137,42.957514,-116.971444,Wood,73,2002,Off-road,4
P_0006841,CKT_0134,42.062663,-117.92603,Wood,54,1988,Off-road,5
P_0006842,CKT_0086,39.901584,-119.886093,Steel,52,2014,Backyard,4
P_0006843,CKT_0065,42.99076,-117.067729,Steel,56,1983,Roadside,5
P_0006844,CKT_0116,39.987545,-119.980458,Composite,73,1989,Off-road,2
P_0006845,CKT_0090,42.893886,-117.0666,Wood,48,2014,Backyard,1
P_0006846,CKT_0140,43.063343,-117.015988,Wood,69,2010,Backyard,2
P_0006847,CKT_0144,40.057131,-119.96744,Wood,48,1973,Off-road,4
P_0006848,CKT_0036,40.143846,-119.950359,Composite,75,1988,Roadside,4
P_0006849,CKT_0140,43.026877,-116.72946,Composite,42,2009,Roadside,2
P_0006850,CKT_0135,42.143452,-117.849344,Wood,67,1969,Backyard,2
P_0006851,CKT_0011,39.994891,-119.99017,Composite,75,1965,Backyard,1
P_0006852,CKT_0030,41.973776,-118.073643,Steel,74,1983,Backyard,2
P_0006853,CKT_0060,39.964076,-119.943749,Steel,33,2013,Roadside,3
P_0006854,CKT_0113,41.948872,-117.915255,Steel,70,2002,Roadside,1
P_0006855,CKT_0016,42.021704,-118.069473,Steel,32,2012,Off-road,1
P_0006856,CKT_0012,41.932349,-117.857374,Wood,34,1990,Off-road,2
P_0006857,CKT_0139,43.126647,-117.001585,Steel,30,1966,Off-road,1
P_0006858,CKT_0122,43.00113,-117.029617,Wood,55,1987,Off-road,5
P_0006859,CKT_0031,40.135596,-120.022179,Composite,43,2007,Backyard,4
P_0006860,CKT_0022,43.087442,-117.026161,Steel,68,1994,Off-road,2
P_0006861,CKT_0029,40.040568,-119.972322,Wood,50,1983,Off-road,5
P_0006862,CKT_0047,42.897808,-116.822885,Composite,43,1987,Backyard,1
P_0006863,CKT_0013,39.958065,-119.998763,Composite,41,1971,Backyard,5
P_0006864,CKT_0101,43.051046,-117.009136,Steel,60,2001,Roadside,3
P_0006865,CKT_0147,42.153112,-118.045342,Steel,45,2022,Off-road,5
P_0006866,CKT_0120,42.006,-118.007075,Steel,70,1989,Backyard,2
P_0006867,CKT_0109,40.082463,-120.034038,Wood,31,2021,Roadside,1
P_0006868,CKT_0009,42.963828,-116.911991,Steel,74,1973,Off-road,4
P_0006869,CKT_0112,42.970051,-116.87494,Steel,53,1974,Off-road,2
P_0006870,CKT_0009,43.079692,-116.951025,Steel,55,1999,Backyard,3
P_0006871,CKT_0114,41.980402,-117.898934,Composite,40,2011,Backyard,2
P_0006872,CKT_0094,40.096231,-120.117338,Steel,30,1967,Roadside,2
P_0006873,CKT_0021,43.078336,-117.086714,Wood,64,1990,Off-road,1
P_0006874,CKT_0097,42.08033,-117.88514,Wood,49,2007,Off-road,4
P_0006875,CKT_0092,43.004646,-117.011217,Wood,50,1970,Off-road,1
P_0006876,CKT_0128,39.935683,-120.100937,Composite,51,1982,Roadside,2
P_0006877,CKT_0084,42.982382,-116.956427,Steel,37,1990,Off-road,2
P_0006878,CKT_0045,42.836737,-116.950204,Composite,33,2021,Off-road,2
P_0006879,CKT_0129,42.068299,-117.881825,Wood,50,2022,Backyard,2
P_0006880,CKT_0007,39.948469,-119.858456,Steel,68,2010,Roadside,1
P_0006881,CKT_0116,39.830526,-120.0352,Wood,33,1968,Off-road,1
P_0006882,CKT_0059,40.128662,-120.063246,Composite,33,1998,Off-road,5
P_0006883,CKT_0051,39.944465,-119.799044,Wood,34,2000,Backyard,5
P_0006884,CKT_0111,39.944249,-119.984246,Wood,30,2016,Backyard,5
P_0006885,CKT_0125,39.907709,-120.078777,Wood,41,1998,Off-road,2
P_0006886,CKT_0023,43.035205,-117.076419,Steel,74,1982,Roadside,3
P_0006887,CKT_0077,41.917008,-118.001455,Composite,68,2013,Roadside,5
P_0006888,CKT_0032,40.171069,-119.910855,Composite,33,2004,Off-road,2
P_0006889,CKT_0028,43.154888,-116.972381,Wood,46,2010,Roadside,4
P_0006890,CKT_0077,42.052154,-117.953623,Steel,57,1970,Roadside,4
P_0006891,CKT_0013,39.997299,-120.128786,Steel,40,1999,Off-road,1
P_0006892,CKT_0017,43.00814,-116.758691,Composite,35,1973,Roadside,4
P_0006893,CKT_0051,40.084829,-119.911298,Composite,34,1987,Off-road,3
P_0006894,CKT_0136,43.077608,-116.983621,Steel,74,1981,Backyard,1
P_0006895,CKT_0030,41.977542,-118.200569,Steel,75,1979,Roadside,1
P_0006896,CKT_0053,39.931627,-120.031985,Wood,52,2008,Off-road,2
P_0006897,CKT_0033,40.025523,-119.87169,Composite,45,1965,Off-road,4
P_0006898,CKT_0022,43.119453,-117.136197,Steel,42,2003,Backyard,5
P_0006899,CKT_0130,41.937906,-118.127413,Composite,48,1973,Roadside,5
P_0006900,CKT_0098,43.020736,-116.87172,Composite,37,2012,Backyard,2
P_0006901,CKT_0113,42.002558,-118.199033,Composite,57,2003,Roadside,4
P_0006902,CKT_0019,40.017321,-120.002967,Steel,52,2006,Roadside,1
P_0006903,CKT_0083,42.862366,-117.098072,Steel,61,1992,Backyard,1
P_0006904,CKT_0140,43.036258,-117.138651,Composite,61,1995,Backyard,2
P_0006905,CKT_0052,43.169979,-116.954512,Composite,63,1999,Roadside,4
P_0006906,CKT_0110,42.969957,-117.158522,Wood,57,1999,Off-road,3
P_0006907,CKT_0005,39.930385,-120.015317,Wood,35,2011,Off-road,4
P_0006908,CKT_0067,42.94119,-117.202364,Composite,40,1994,Backyard,2
P_0006909,CKT_0022,42.951094,-116.963194,Composite,40,1976,Backyard,4
P_0006910,CKT_0047,42.903955,-116.967657,Steel,58,1997,Off-road,5
P_0006911,CKT_0098,42.876976,-117.066602,Wood,66,2009,Off-road,2
P_0006912,CKT_0025,43.021674,-116.930332,Steel,71,1990,Roadside,4
P_0006913,CKT_0109,39.962228,-120.068096,Steel,40,1976,Off-road,5
P_0006914,CKT_0112,42.920733,-116.945885,Composite,75,1999,Off-road,1
P_0006915,CKT_0008,43.027723,-117.042424,Steel,48,2002,Off-road,2
P_0006916,CKT_0071,43.046728,-117.03815,Steel,66,1999,Roadside,2
P_0006917,CKT_0009,42.959158,-116.927354,Steel,51,2004,Backyard,4
P_0006918,CKT_0019,40.101449,-119.855754,Steel,39,1992,Backyard,5
P_0006919,CKT_0130,42.182305,-117.815807,Steel,54,1983,Roadside,5
P_0006920,CKT_0121,42.008225,-117.891966,Wood,65,1988,Off-road,5
P_0006921,CKT_0053,39.99866,-119.990238,Wood,50,1966,Roadside,3
P_0006922,CKT_0083,43.16244,-117.019813,Wood,58,1971,Backyard,3
P_0006923,CKT_0091,43.172225,-117.076112,Steel,65,2002,Roadside,5
P_0006924,CKT_0090,42.85645,-117.014082,Wood,38,2002,Backyard,4
P_0006925,CKT_0112,43.019971,-116.944192,Steel,35,1999,Off-road,4
P_0006926,CKT_0003,40.142697,-120.063274,Wood,71,1972,Backyard,5
P_0006927,CKT_0112,42.965102,-117.075012,Steel,32,1968,Off-road,3
P_0006928,CKT_0121,42.00808,-117.782403,Wood,30,2010,Off-road,2
P_0006929,CKT_0109,40.056132,-120.071759,Steel,47,2003,Off-road,2
P_0006930,CKT_0005,40.011045,-120.075843,Composite,58,2000,Backyard,3
P_0006931,CKT_0058,42.089002,-118.143861,Composite,59,1968,Off-road,2
P_0006932,CKT_0085,39.99912,-120.117564,Composite,31,2014,Roadside,5
P_0006933,CKT_0079,42.862114,-117.047866,Wood,31,1972,Roadside,2
P_0006934,CKT_0109,39.893781,-120.104601,Steel,70,1965,Roadside,5
P_0006935,CKT_0141,43.023453,-117.092574,Steel,70,1967,Backyard,3
P_0006936,CKT_0087,43.121546,-117.001279,Wood,66,2013,Roadside,4
P_0006937,CKT_0066,41.908733,-118.084701,Composite,71,2003,Backyard,2
P_0006938,CKT_0102,42.989563,-116.880247,Wood,40,1979,Roadside,4
P_0006939,CKT_0108,42.93489,-117.112457,Composite,43,2017,Roadside,5
P_0006940,CKT_0134,41.816821,-117.965151,Wood,54,1975,Roadside,1
P_0006941,CKT_0085,39.902853,-120.055408,Steel,70,1977,Roadside,2
